user_id,anime_id,rating
160,8795,8
160,8937,7
160,8985,8
160,9088,9
160,9253,10
160,9515,7
160,9617,8
160,9712,9
160,9756,9
160,10083,7
160,10090,8
160,10098,8
160,10161,7
160,10271,7
160,10379,9
160,10418,8
160,10445,9
160,10469,9
160,10491,8
160,10495,8
160,10504,7
160,10620,9
160,10721,9
160,10793,9
160,10798,8
160,10870,7
160,10945,9
160,11111,8
160,11285,8
160,11499,8
160,11531,8
160,11553,8
160,11597,9
160,11665,9
160,11701,7
160,12079,8
160,12189,9
160,12355,9
160,12413,7
160,12503,8
160,12665,8
160,12671,8
160,13055,7
160,13125,8
160,13281,8
160,13601,8
160,14467,8
160,16049,7
160,16680,7
160,16762,8
160,17901,9
161,136,9
161,249,8
161,6213,8
161,11757,10
162,9310,4
162,10552,5
163,1,8
163,6,8
163,20,9
163,25,8
163,30,7
163,32,6
163,33,8
163,71,7
163,73,7
163,120,8
163,121,8
163,202,7
163,225,5
163,245,7
163,269,7
163,270,7
163,284,7
163,356,8
163,509,8
163,528,7
163,813,8
163,853,8
163,889,8
163,901,7
163,986,5
163,1195,7
163,1519,8
163,1526,7
163,1535,9
163,1575,8
163,1604,8
163,1691,7
163,2034,7
163,2167,8
163,2593,7
163,2759,7
163,2904,8
163,2966,7
163,2993,7
163,3455,7
163,3467,8
163,3782,7
163,3784,7
163,3785,7
163,4106,9
163,4224,8
163,5081,7
163,5114,10
163,5341,7
163,5940,7
163,6045,8
163,6205,7
163,6547,6
163,6682,6
163,6702,8
163,6746,7
163,6880,7
163,7054,8
163,7088,7
163,7593,5
163,7674,8
163,7769,8
163,8074,7
163,8086,7
163,8525,9
163,8676,7
163,9041,7
163,9135,9
163,9253,8
163,9919,8
163,10030,8
163,10080,9
163,10110,8
163,10321,7
163,10447,7
163,10719,8
163,10793,7
163,11235,7
163,11499,6
163,11577,8
163,11617,8
163,11633,8
163,11757,10
163,11771,9
163,11887,7
163,12049,8
163,12231,8
163,12365,8
163,12711,-1
163,13667,7
163,14227,8
163,14289,8
163,14345,8
163,14513,8
163,14813,6
163,15051,7
163,15379,8
163,15451,7
163,15809,10
163,16498,8
163,16706,9
163,16870,8
163,16894,9
163,17265,8
163,17535,7
163,18153,8
163,18679,9
163,18689,8
163,18897,7
163,19117,7
163,19815,8
163,20583,8
163,21881,6
163,21995,-1
163,22199,7
163,22877,6
163,23289,7
163,23673,8
163,24415,7
163,25389,8
163,28121,8
163,28171,8
163,28677,8
163,28805,9
163,28891,8
163,29854,9
163,30123,8
163,30230,8
163,30296,8
163,31098,9
164,20,9
164,164,9
164,199,10
164,223,9
164,523,9
164,708,10
164,813,7
164,1685,10
164,2966,10
164,4155,9
164,5341,8
164,6547,8
164,6702,8
164,8740,9
164,10087,9
164,10620,8
164,11111,6
164,11701,7
164,11741,8
164,11759,7
164,12021,10
164,12049,7
164,12859,8
164,14513,9
164,15315,6
164,15323,8
164,15751,10
164,18115,8
164,18393,6
164,18523,9
164,20507,9
164,22199,7
164,22297,8
164,22319,9
164,26243,8
164,27821,7
164,27899,8
165,28,10
165,30,8
165,32,7
165,44,10
165,45,10
165,64,9
165,65,9
165,72,10
165,136,10
165,137,10
165,138,10
165,139,10
165,154,5
165,164,10
165,199,9
165,202,10
165,210,9
165,212,6
165,245,10
165,249,9
165,256,7
165,387,10
165,392,10
165,430,8
165,431,10
165,433,7
165,477,10
165,513,10
165,521,9
165,523,10
165,530,8
165,532,7
165,572,10
165,578,9
165,601,7
165,604,10
165,620,10
165,713,8
165,740,7
165,785,7
165,882,5
165,883,6
165,996,7
165,1110,8
165,1239,-1
165,1278,7
165,1296,6
165,1362,6
165,1535,10
165,1681,10
165,1689,7
165,1719,10
165,1813,10
165,1829,6
165,1887,6
165,1913,10
165,2130,7
165,2246,10
165,2611,8
165,2890,8
165,2937,7
165,2966,10
165,3011,5
165,3167,10
165,3861,7
165,4082,-1
165,4472,7
165,5114,10
165,5341,9
165,6007,9
165,6884,9
165,7059,9
165,7674,10
165,7711,9
165,8479,10
165,9782,8
165,9834,10
165,10189,9
165,10294,8
165,10713,10
165,10714,10
165,10715,9
165,10716,9
165,10717,9
165,11061,10
165,11285,9
165,12355,10
165,12455,9
165,14349,10
165,15771,10
165,15775,10
165,16662,10
166,20,6
166,22,7
166,30,6
166,71,8
166,72,5
166,73,8
166,90,7
166,93,9
166,94,9
166,96,7
166,223,7
166,237,6
166,269,9
166,355,7
166,356,8
166,392,7
166,813,7
166,889,7
166,1482,8
166,1519,7
166,1535,7
166,1575,10
166,1686,7
166,1691,8
166,1818,6
166,2001,9
166,2025,9
166,2418,7
166,2581,7
166,2759,8
166,2787,8
166,2795,7
166,2889,8
166,2904,10
166,3784,8
166,3785,8
166,3927,8
166,4186,7
166,4835,8
166,5114,7
166,5356,7
166,5525,5
166,5781,6
166,6201,6
166,6213,6
166,6547,8
166,6573,7
166,6773,4
166,7338,7
166,8074,7
166,8086,7
166,8247,5
166,9041,7
166,9367,7
166,9919,7
166,10793,8
166,11617,8
166,11703,7
166,11757,8
166,12293,8
166,14345,7
166,14467,7
166,14813,7
166,15315,7
166,15451,7
166,15583,7
166,15809,9
166,15863,7
166,16011,8
166,16049,8
166,16498,9
166,16524,7
166,16668,7
166,16904,8
166,17247,7
166,17265,8
166,17269,7
166,18001,6
166,18153,7
166,18247,6
166,18277,7
166,18893,7
166,19163,7
166,19769,3
166,19775,7
166,19815,7
166,20507,7
166,20785,8
166,20787,7
166,21431,7
166,21437,7
166,21881,7
166,22199,9
166,22297,8
166,22319,8
166,22433,7
166,22663,5
166,22729,8
166,22877,5
166,23233,6
166,23283,8
166,23755,9
166,24455,7
166,24703,6
166,25283,7
166,26243,9
166,27631,8
166,27655,7
166,27899,8
166,28121,8
166,28249,8
166,28623,7
166,28701,8
166,28805,8
166,28927,7
166,29758,7
166,29803,8
166,30296,8
166,30363,7
166,30544,8
166,30749,4
166,31240,9
166,31251,8
166,31338,6
166,31580,7
166,31737,8
166,31764,9
166,32360,4
166,32370,9
167,47,7
167,52,6
167,66,7
167,101,7
167,145,8
167,157,3
167,189,5
167,190,7
167,191,5
167,192,5
167,205,9
167,221,7
167,222,7
167,228,7
167,320,8
167,339,-1
167,427,7
167,437,8
167,488,6
167,564,7
167,601,7
167,713,8
167,759,6
167,849,7
167,850,5
167,934,6
167,1033,8
167,1530,7
167,1535,-1
167,1546,6
167,1575,6
167,1619,6
167,1689,7
167,1732,6
167,1887,-1
167,1889,6
167,1943,7
167,2167,6
167,2236,6
167,2605,9
167,4033,-1
167,4156,-1
167,5081,8
167,5680,8
167,5681,5
167,7791,6
167,9617,-1
167,9756,7
167,10278,6
167,12355,6
167,14835,6
168,6,10
168,109,9
168,120,9
168,121,9
168,198,9
168,226,9
168,853,9
168,935,9
168,1535,10
168,2001,9
168,2993,9
168,3092,10
168,4898,9
168,5060,9
168,5774,9
168,6707,10
168,6746,10
168,7337,9
168,8074,8
168,8479,9
168,8795,9
168,9515,9
168,9926,10
168,10321,10
168,11123,10
168,11771,8
168,12711,10
168,15085,9
169,226,9
169,256,9
169,270,8
169,356,8
169,1004,8
169,1689,10
169,2167,10
169,3588,8
169,4059,9
169,4181,10
169,4654,10
169,5680,9
169,6351,9
169,6746,10
169,6880,9
169,8675,8
169,8841,8
169,8937,10
169,9989,10
169,10012,8
169,10087,10
169,10165,10
169,10209,8
169,10711,8
169,10790,8
169,10793,8
169,11111,9
169,11285,7
169,11701,9
169,11741,10
169,11757,6
169,12477,10
169,12565,7
169,13601,10
169,14719,10
169,15437,8
169,15751,9
169,16498,10
169,16592,8
169,16742,6
169,16782,9
169,17082,8
169,17121,8
169,17549,10
169,18397,8
169,18523,9
169,18679,10
169,19221,9
169,19369,9
169,19429,7
169,19815,10
169,20787,7
169,20847,9
169,20889,7
169,20899,8
169,20903,10
169,21659,10
169,21667,10
169,21863,9
169,21879,3
169,22297,9
169,22319,9
169,23273,10
169,23281,9
169,24991,7
169,25183,8
169,26055,9
169,28701,9
169,28907,9
169,29786,9
170,47,10
170,66,9
170,68,7
170,121,10
170,161,10
170,199,10
170,269,8
170,323,10
170,430,10
170,431,10
170,501,7
170,552,6
170,1195,10
170,1252,8
170,1482,2
170,1535,9
170,1604,3
170,1681,8
170,1686,6
170,1840,10
170,2034,9
170,2418,10
170,2709,6
170,2890,10
170,3087,9
170,3588,10
170,3712,10
170,4224,10
170,6213,10
170,6347,10
170,7674,6
170,8142,10
170,8516,10
170,8525,10
170,8557,10
170,8769,10
170,8857,10
170,9135,10
170,9331,8
170,9379,10
170,9756,10
170,9888,10
170,9919,8
170,9982,6
170,9989,8
170,10030,8
170,10080,10
170,10087,10
170,10165,10
170,10378,10
170,10495,8
170,10620,10
170,10893,10
170,11179,10
170,11319,10
170,11737,9
170,11741,10
170,11757,10
170,11771,8
170,11785,10
170,12365,7
170,12503,10
170,13535,8
170,13659,10
170,14349,10
170,14513,10
170,14741,10
170,14749,7
170,14811,9
170,14813,8
170,15225,9
170,15315,10
170,15359,10
170,15583,-1
170,15699,10
170,15879,10
170,16099,10
170,16782,10
171,19,10
171,20,10
171,93,10
171,94,10
171,121,10
171,170,9
171,442,10
171,578,9
171,936,10
171,1535,10
171,1604,10
171,1689,9
171,2034,10
171,2144,10
171,3366,8
171,4134,10
171,4224,10
171,5114,10
171,6512,10
171,6746,10
171,6880,9
171,7054,10
171,7674,10
171,8074,8
171,8246,10
171,8408,10
171,8449,8
171,8769,9
171,9253,10
171,9919,9
171,9969,10
171,9989,10
171,10418,8
171,10460,10
171,10588,8
171,10589,10
171,10647,7
171,11111,7
171,11266,7
171,11577,10
171,11737,9
171,11739,10
171,11757,8
171,11771,10
171,13587,7
171,13667,10
171,14267,8
171,14407,10
171,14467,10
171,15037,-1
171,15039,10
171,15809,9
171,16498,10
171,16592,9
171,16782,8
171,16870,-1
171,16894,10
171,16904,9
171,16918,9
171,18397,-1
171,19363,10
171,19391,8
171,19815,10
171,20583,9
171,21327,9
171,21473,9
171,22319,9
171,22535,10
171,22729,8
171,23283,9
171,23289,-1
171,27899,10
171,27957,-1
171,31043,-1
171,31580,-1
172,74,-1
172,120,-1
172,157,-1
172,199,-1
172,431,-1
172,469,-1
172,521,-1
172,523,-1
172,853,-1
172,1486,-1
172,1562,-1
172,1686,-1
172,1808,-1
172,2034,-1
172,3457,-1
172,3470,-1
172,3731,-1
172,4224,-1
172,4752,-1
172,4898,-1
172,5680,-1
172,6045,-1
172,6586,-1
172,7054,10
172,7705,-1
172,7769,-1
172,7791,-1
172,8525,-1
172,8768,-1
172,9366,-1
172,9441,-1
172,9656,-1
172,10110,-1
172,10408,-1
172,10719,-1
172,11013,-1
172,11771,-1
172,12189,-1
172,13403,-1
172,13759,-1
172,14227,-1
172,14513,-1
172,14713,-1
172,14741,-1
172,14967,-1
172,15085,-1
172,15487,-1
172,15605,-1
172,16417,-1
172,16498,-1
172,16592,-1
172,16894,-1
172,16916,-1
172,17259,-1
172,18115,-1
172,18153,-1
172,18507,-1
172,19285,-1
172,19671,-1
172,20159,-1
172,20507,-1
172,20583,-1
172,22265,-1
172,23283,-1
172,23289,-1
172,23385,-1
172,24211,-1
173,1,7
173,20,10
173,43,10
173,47,9
173,164,7
173,199,7
173,226,10
173,269,8
173,431,9
173,433,8
173,437,8
173,513,8
173,523,8
173,572,7
173,813,7
173,934,8
173,1535,10
173,1575,8
173,1689,7
173,1889,9
173,2001,7
173,2034,8
173,2167,8
173,2236,8
173,2476,8
173,2904,8
173,3652,7
173,4081,8
173,4181,10
173,4224,8
173,4722,9
173,4898,8
173,5114,7
173,5300,8
173,5630,10
173,6547,8
173,6702,9
173,6707,8
173,7054,8
173,9253,10
173,9367,7
173,9756,8
173,9989,8
173,10162,10
173,10379,8
173,10620,8
173,11061,10
173,11111,8
173,11499,6
173,11665,8
173,11757,8
173,11759,7
173,12355,9
173,13055,6
173,13161,7
173,13601,8
173,13667,8
173,13759,7
173,14513,9
173,14751,7
173,14837,6
173,16498,9
173,16694,6
173,16762,8
173,16782,7
173,18001,8
173,18115,9
173,18897,5
173,19815,10
173,20507,8
173,21881,9
173,22319,10
173,22535,9
173,23281,7
173,23283,9
173,23755,10
173,24765,8
173,27899,9
173,30276,7
173,30347,7
173,30503,8
173,31240,10
173,31964,8
174,8841,10
174,10209,10
174,10790,10
174,14513,9
174,15437,10
174,16742,10
174,18247,10
174,18857,10
174,20159,10
175,1,10
175,164,8
175,199,8
175,227,8
175,323,10
175,431,9
175,790,8
175,4224,8
175,6746,6
175,8129,9
175,8769,7
175,8795,9
176,30,10
176,32,10
176,2759,8
176,3784,9
176,5114,10
176,10620,9
176,11757,10
176,14289,9
176,16592,10
177,6,8
177,7,9
177,20,9
177,27,6
177,30,8
177,33,9
177,60,7
177,71,6
177,121,9
177,164,8
177,169,8
177,205,5
177,269,8
177,317,9
177,356,9
177,405,8
177,430,8
177,469,8
177,527,8
177,552,6
177,578,10
177,777,5
177,790,9
177,849,8
177,853,9
177,889,9
177,1195,8
177,1313,6
177,1361,9
177,1519,9
177,1535,9
177,1571,7
177,1575,8
177,2025,10
177,2581,10
177,2593,8
177,2759,9
177,2904,9
177,2926,8
177,2966,8
177,2993,7
177,3457,9
177,3712,5
177,3782,8
177,3783,7
177,3927,10
177,4214,8
177,4224,9
177,4280,7
177,4282,7
177,4382,7
177,4752,9
177,4896,7
177,5081,7
177,5114,10
177,5177,10
177,5204,7
177,5205,6
177,5341,8
177,5530,9
177,6512,6
177,6547,10
177,6573,6
177,6702,9
177,6746,10
177,6747,9
177,6880,7
177,7054,10
177,7079,7
177,7088,8
177,7338,9
177,7724,8
177,8424,8
177,8425,8
177,8536,6
177,8630,7
177,8676,8
177,9041,7
177,9253,10
177,9367,5
177,9756,10
177,9989,9
177,10087,8
177,10110,8
177,10397,7
177,10620,10
177,10719,7
177,10794,7
177,10897,7
177,11061,10
177,11499,7
177,11741,8
177,11757,7
177,11887,8
177,11933,7
177,12175,7
177,12293,9
177,12445,9
177,13055,7
177,13601,8
177,14075,9
177,14289,9
177,14345,8
177,14513,6
177,14741,9
177,14749,6
177,14813,9
177,15809,9
177,16001,8
177,16011,10
177,16498,10
177,16694,7
177,16762,9
177,16782,10
177,17247,7
177,17729,7
177,17895,8
177,18153,9
177,18247,5
177,18277,7
177,18397,8
177,18897,8
177,19769,8
177,19815,9
177,20159,10
177,20457,8
177,20507,8
177,20787,8
177,20853,9
177,20931,7
177,21085,10
177,21353,4
177,21405,8
177,21431,5
177,21561,6
177,21843,9
177,21845,4
177,21863,6
177,22101,8
177,22147,8
177,22199,9
177,22297,10
177,22319,9
177,22877,7
177,23199,10
177,23283,10
177,23311,9
177,23847,8
177,24231,6
177,24439,10
177,24455,4
177,25157,7
177,25159,5
177,25183,9
177,25781,10
177,26243,7
177,26441,5
177,27821,8
177,27899,8
177,28121,5
177,28497,8
177,28623,9
177,28701,10
177,28927,9
177,30296,9
177,30831,9
177,30901,7
177,30911,9
177,31043,10
177,31163,10
177,31240,10
177,31376,9
177,31442,6
177,31478,10
177,31580,10
177,31637,7
177,31764,7
177,31798,7
177,31859,10
177,32379,6
177,32438,8
177,33080,10
178,1,10
178,226,9
178,433,10
178,467,9
178,889,8
178,1535,8
178,1575,10
178,1689,10
178,2581,9
178,2759,9
178,2904,10
178,3784,10
178,3785,9
178,5356,7
178,9253,10
178,11577,10
178,13601,9
178,14075,8
179,20,6
179,30,10
179,31,10
179,32,10
179,59,-1
179,61,10
179,66,10
179,104,10
179,120,10
179,121,10
179,147,9
179,149,4
179,164,10
179,199,10
179,205,-1
179,226,-1
179,243,-1
179,288,-1
179,339,9
179,430,-1
179,431,10
179,433,-1
179,437,10
179,481,-1
179,508,-1
179,512,-1
179,513,-1
179,523,-1
179,527,-1
179,530,-1
179,550,-1
179,552,-1
179,570,-1
179,572,-1
179,578,10
179,585,10
179,597,10
179,759,-1
179,849,-1
179,853,8
179,857,-1
179,877,9
179,1030,-1
179,1132,-1
179,1138,-1
179,1212,-1
179,1222,10
179,1313,-1
179,1532,-1
179,1535,10
179,1829,-1
179,1943,10
179,2041,-1
179,2813,-1
179,2827,-1
179,2890,-1
179,3088,-1
179,5114,8
179,5530,-1
179,7711,-1
179,7902,-1
179,9253,9
179,9756,8
179,15751,9
180,61,10
180,120,6
180,251,9
180,269,8
180,325,7
180,392,9
180,853,9
180,1575,10
180,1691,8
180,1699,7
180,2904,10
180,2923,8
180,3470,8
180,3588,9
180,4722,9
180,4898,10
180,5114,10
180,5525,8
180,6702,9
180,7592,9
180,9919,8
180,10049,9
180,11757,9
180,15613,8
181,226,10
181,1535,9
181,2167,9
181,3467,8
181,3588,9
181,4181,10
181,4224,8
181,5114,9
181,6023,8
181,6547,9
181,6880,8
181,7593,7
181,10067,9
181,10321,9
181,10928,8
181,11179,8
181,11617,10
181,11757,9
181,11759,8
181,11771,10
181,12711,9
181,13357,-1
181,13939,8
181,14199,7
181,15451,10
181,15583,8
181,15605,7
181,16916,10
181,17641,8
181,19669,10
182,195,-1
182,196,-1
182,226,-1
182,269,-1
182,1535,-1
182,1559,-1
182,2167,-1
182,2993,-1
182,3588,-1
182,4181,-1
182,4214,-1
182,5081,-1
182,5114,-1
182,6347,9
182,6547,-1
182,7088,-1
182,7474,-1
182,8074,-1
182,8516,9
182,9919,-1
182,9936,-1
182,10620,-1
182,10719,-1
182,10793,-1
182,11499,-1
182,11597,-1
182,11617,-1
182,11703,-1
182,11757,-1
182,11759,-1
182,12413,-1
182,12445,-1
182,12549,8
182,13331,-1
182,14467,-1
182,14685,-1
182,14833,-1
182,14967,-1
182,15315,-1
182,15451,-1
182,15565,-1
182,16694,-1
182,18277,-1
182,20507,-1
183,19,7
183,24,7
183,30,5
183,71,8
183,72,7
183,73,6
183,77,7
183,80,6
183,85,7
183,86,6
183,87,9
183,90,6
183,95,9
183,121,7
183,135,9
183,153,8
183,167,7
183,194,6
183,199,9
183,237,8
183,239,9
183,245,9
183,285,7
183,290,7
183,317,6
183,355,6
183,356,6
183,431,9
183,474,6
183,478,7
183,820,10
183,846,7
183,949,8
183,1002,6
183,1088,9
183,1089,9
183,1195,6
183,1210,8
183,1397,6
183,1535,9
183,1575,9
183,1689,7
183,1698,9
183,1915,7
183,2001,8
183,2025,7
183,2236,7
183,2251,9
183,2476,6
183,2581,9
183,2593,5
183,2904,7
183,3572,8
183,3702,8
183,3782,8
183,3783,8
183,3927,6
183,4015,7
183,4181,9
183,4224,7
183,4477,8
183,4654,7
183,4985,7
183,5081,7
183,5114,9
183,5630,6
183,5681,9
183,5690,8
183,5941,9
183,6213,9
183,6288,5
183,6547,7
183,6573,6
183,6746,9
183,6772,8
183,7674,7
183,8074,7
183,8086,4
183,8514,8
183,8525,5
183,8769,8
183,8937,6
183,9252,9
183,9253,10
183,9367,5
183,9465,8
183,9724,9
183,9989,9
183,10030,8
183,10080,6
183,10087,7
183,10092,9
183,10447,6
183,10719,5
183,10721,10
183,10800,9
183,11061,9
183,11111,9
183,11227,6
183,11597,7
183,11741,7
183,11757,6
183,11759,7
183,11887,7
183,12189,7
183,12355,8
183,12365,9
183,12531,9
183,13125,10
183,13601,7
183,13659,4
183,13759,7
183,14075,9
183,14345,6
183,14397,9
183,14467,9
183,14741,7
183,14813,7
183,14829,5
183,15583,6
183,15689,7
183,15809,7
183,16001,6
183,16049,9
183,16067,9
183,16498,8
183,16668,4
183,16706,7
183,16782,7
183,17265,7
183,17729,6
183,17895,9
183,18679,9
183,18897,7
183,19319,7
183,19429,4
183,19775,8
183,19815,7
183,20583,9
183,20787,5
183,21431,5
183,21469,9
183,22199,7
183,22297,8
183,22319,7
183,22535,9
183,22729,9
183,22789,9
183,23273,9
183,23289,7
183,23321,6
183,23847,8
183,24075,5
183,24625,7
183,24629,8
183,24833,8
183,25013,7
183,25159,7
183,25731,7
183,25835,8
183,27655,4
183,27787,6
183,27821,8
183,27989,9
183,28121,6
183,28171,8
183,28497,8
183,28621,6
183,28891,9
183,28907,7
183,28999,8
183,30276,8
183,31043,9
183,33221,6
184,687,9
184,4063,7
184,4224,9
184,6205,7
184,6547,9
184,7590,6
184,9253,8
184,10620,10
184,11266,8
184,11757,9
184,16067,8
184,17265,8
184,20785,7
184,24133,8
184,24765,8
184,28121,9
184,30544,9
184,30831,9
185,1,6
185,20,7
185,45,7
185,48,7
185,59,7
185,106,8
185,120,9
185,121,8
185,123,7
185,164,10
185,189,8
185,195,7
185,199,10
185,202,8
185,210,7
185,226,8
185,227,7
185,243,7
185,245,7
185,249,9
185,270,8
185,330,7
185,356,8
185,408,9
185,419,7
185,426,7
185,431,10
185,512,10
185,523,10
185,553,9
185,589,9
185,853,7
185,877,7
185,1157,7
185,1535,9
185,1575,8
185,1686,9
185,1818,7
185,2025,8
185,2071,8
185,2167,8
185,2889,9
185,2890,10
185,2952,10
185,3457,9
185,4181,8
185,4752,9
185,4835,9
185,4898,-1
185,5355,6
185,6547,8
185,6746,7
185,6811,9
185,6895,9
185,7724,8
185,8247,9
185,8460,8
185,9065,10
185,9750,-1
185,9919,8
185,10087,8
185,11111,8
185,11617,-1
185,11757,8
185,11887,7
185,12291,9
185,14713,8
185,16498,9
185,21563,8
186,24,8
186,120,6
186,199,10
186,226,8
186,269,10
186,376,-1
186,469,6
186,853,7
186,1535,10
186,1562,8
186,1601,7
186,1686,10
186,1691,6
186,1887,7
186,2034,9
186,2236,10
186,2889,10
186,2923,7
186,4224,10
186,4835,10
186,5060,7
186,5630,3
186,6045,9
186,6347,8
186,6547,9
186,6746,8
186,7054,7
186,8247,10
186,8408,-1
186,8424,6
186,8460,-1
186,8479,7
186,8516,8
186,8768,-1
186,9656,9
186,9919,9
186,9989,10
186,10536,-1
186,10620,10
186,10647,-1
186,11111,9
186,11553,-1
186,11701,-1
186,11737,10
186,11757,9
186,11887,9
186,12189,7
186,13469,-1
186,14227,9
186,14289,7
186,15039,-1
186,15809,9
186,16001,9
186,16498,10
186,16592,9
186,16762,10
186,17409,-1
186,17895,8
186,18507,9
186,19285,-1
187,20,6
187,154,6
187,182,9
187,189,7
187,205,8
187,226,7
187,269,7
187,270,8
187,317,6
187,355,7
187,433,9
187,523,9
187,552,6
187,813,8
187,1132,5
187,1195,7
187,1361,5
187,1517,7
187,1535,8
187,1840,6
187,2236,9
187,2418,7
187,2787,7
187,3712,7
187,4224,7
187,5630,7
187,6205,6
187,6372,7
187,6512,6
187,6637,7
187,6702,9
187,6773,6
187,8074,8
187,8630,6
187,10793,8
187,11111,9
187,11757,10
187,11771,7
187,13601,9
188,20,-1
188,121,-1
188,442,-1
188,459,-1
188,460,-1
188,461,-1
188,462,-1
188,463,-1
188,464,-1
188,465,-1
188,936,-1
188,1575,-1
188,1604,-1
188,2107,-1
188,2144,-1
188,2472,-1
188,2904,-1
188,3588,-1
188,3848,-1
188,4155,-1
188,4437,-1
188,5114,-1
188,5958,-1
188,6325,-1
188,6547,-1
188,6702,-1
188,6880,-1
188,8074,-1
188,8246,-1
188,9135,-1
188,9515,-1
188,9919,-1
188,10418,-1
188,10589,-1
188,11737,-1
188,11757,-1
188,12049,-1
188,12859,-1
188,13271,-1
188,13411,-1
188,13599,-1
188,13667,-1
188,14075,-1
188,14513,-1
188,14765,-1
188,15109,-1
188,15133,-1
188,15379,-1
188,15583,-1
188,15613,-1
188,16512,-1
188,18393,-1
189,1,7
189,6,8
189,20,8
189,33,10
189,63,1
189,66,8
189,134,8
189,160,10
189,198,1
189,205,10
189,226,10
189,245,10
189,263,9
189,267,10
189,270,4
189,329,10
189,356,7
189,357,7
189,384,7
189,395,7
189,457,9
189,467,9
189,777,10
189,801,9
189,849,7
189,853,9
189,889,10
189,934,10
189,935,10
189,1025,7
189,1210,10
189,1292,10
189,1519,10
189,1530,6
189,1535,10
189,1575,8
189,1723,1
189,1818,9
189,1887,8
189,1889,10
189,2034,7
189,2104,6
189,2131,5
189,2167,10
189,2251,10
189,2904,9
189,2966,5
189,2993,8
189,3231,6
189,3455,9
189,3470,7
189,3702,10
189,4063,8
189,4181,10
189,4214,8
189,4224,9
189,4382,5
189,4970,8
189,5040,9
189,5081,7
189,5277,9
189,5680,10
189,5682,6
189,6114,10
189,6201,3
189,6347,6
189,6547,5
189,6746,10
189,7054,6
189,7148,4
189,7311,9
189,7593,6
189,7724,8
189,7791,10
189,7817,8
189,8074,10
189,8424,7
189,8516,8
189,8525,8
189,8675,8
189,8769,6
189,8795,8
189,8841,9
189,9041,1
189,9181,10
189,9253,10
189,9756,10
189,9919,9
189,10080,8
189,10087,8
189,10165,9
189,10321,7
189,10495,9
189,10719,6
189,10790,8
189,11111,6
189,11499,6
189,11597,5
189,11617,9
189,11741,10
189,11757,6
189,12031,8
189,12291,7
189,12403,9
189,12413,9
189,12549,8
189,12711,5
189,13331,8
189,13333,6
189,13357,9
189,13659,7
189,13663,8
189,13759,9
189,14131,9
189,14345,9
189,14713,8
189,14719,10
189,14741,8
189,14813,9
189,14967,8
189,15451,9
189,15689,9
189,16353,6
189,16498,9
189,16706,8
189,16742,8
189,16774,3
189,17074,8
189,17389,9
189,17549,9
189,18671,4
189,18679,10
189,18897,8
189,19815,8
189,20507,10
189,20847,7
189,20899,10
189,21405,7
189,21863,6
189,21939,9
189,22199,7
189,22535,10
189,23273,10
189,23283,6
189,23289,9
189,25013,10
189,25157,6
189,25681,8
189,26055,10
189,26441,9
189,27787,7
189,28121,8
189,28171,8
189,28825,7
189,29803,8
189,30240,10
189,30276,10
190,6,8
190,19,10
190,20,9
190,45,10
190,121,7
190,225,7
190,226,8
190,269,8
190,392,10
190,430,7
190,442,5
190,459,5
190,460,5
190,461,6
190,462,6
190,463,6
190,464,7
190,465,6
190,481,8
190,482,6
190,813,8
190,882,7
190,883,7
190,889,9
190,894,6
190,895,6
190,896,6
190,897,6
190,898,6
190,899,6
190,900,7
190,901,9
190,902,7
190,903,7
190,904,5
190,905,7
190,906,6
190,936,4
190,985,9
190,986,7
190,987,6
190,1210,8
190,1519,9
190,1535,10
190,1686,9
190,1818,8
190,1894,6
190,2025,9
190,2107,6
190,2144,4
190,2248,7
190,2472,6
190,2889,6
190,2993,6
190,2994,9
190,3588,7
190,3848,6
190,4155,10
190,4182,8
190,4214,6
190,4437,6
190,4835,7
190,4898,9
190,5114,9
190,5630,7
190,6325,7
190,6573,6
190,6880,8
190,7674,9
190,7724,9
190,7817,6
190,8074,8
190,8246,3
190,8247,7
190,8740,9
190,9515,6
190,9999,6
190,10162,8
190,10418,8
190,10589,6
190,10620,9
190,10686,7
190,11111,9
190,11113,7
190,11701,7
190,11757,7
190,12859,8
190,13667,7
190,13807,6
190,15037,6
190,15323,8
190,16239,7
190,16762,8
190,19285,8
191,1,8
191,6,8
191,20,7
191,121,9
191,199,8
191,205,7
191,223,9
191,225,7
191,245,10
191,270,8
191,355,8
191,416,8
191,481,7
191,777,9
191,813,9
191,849,7
191,894,7
191,895,7
191,896,7
191,897,8
191,898,8
191,899,8
191,900,8
191,901,7
191,902,8
191,903,8
191,904,8
191,905,8
191,906,8
191,1535,10
191,1575,9
191,1581,3
191,1887,9
191,2001,10
191,2025,10
191,2167,8
191,2236,8
191,2251,9
191,2403,9
191,2787,8
191,2904,9
191,3121,9
191,3588,8
191,4181,9
191,4182,9
191,4195,9
191,4224,8
191,4382,7
191,4472,9
191,5060,5
191,5081,8
191,5114,10
191,5680,8
191,5681,9
191,6201,3
191,6324,3
191,6347,8
191,6547,7
191,6573,9
191,6702,8
191,6773,9
191,6862,8
191,6880,7
191,6951,7
191,7088,5
191,7791,9
191,8074,6
191,8425,8
191,8516,8
191,8675,3
191,8769,6
191,9041,5
191,9253,9
191,9617,9
191,9734,8
191,9756,6
191,9919,6
191,9982,7
191,10087,9
191,10213,3
191,10588,6
